nonoverlapping dependency,frequency,norm,rank,samples
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ) ( VBG dep VBG ),1.0,0.000375939849624,28,"Talking behind someone's back, gossiping
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj PRP ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Taking a deep breath and holding it in
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN amod JJ ) ( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Backing away in quick, jerky steps from something or someone
"
( VBG advmod RB ) ( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( NN acl:relcl VBZ ) ( VBZ dobj NN ) ( VBZ nmod IN ),1.0,0.000375939849624,28,"Pointedly ignoring another person or situation that draws others in
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN amod JJ ),1.0,0.000375939849624,28,"Choosing loose clothing over tight, revealing ones
"
( JJR dep NN ) ( NN nmod NN ) ( NN case IN ) ( JJR dep NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Picking on someone weaker for a sense of power and control
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN cc CC ) ( NN conj CD ),1.0,0.000375939849624,28,"Shuffling back a step or two
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Holding a hand up, warding someone or something off
"
( NN dep VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"A lump forming in one's throat
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN amod JJ ) ( NN amod JJ ),1.0,0.000375939849624,28,"Stretching out the legs, adopting a wide, open stance
"
( VBZ dep VB ) ( VB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Eyes that fill with tears
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG advcl VBG ) ( VBG advmod WRB ),1.0,0.000375939849624,28,"Lowering one's voice when speaking
"
( VB advcl VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VB nsubj NN ),1.0,0.000375939849624,28,"Rubbing at the middle of one's forehead, eyes closed
"
( VBG dobj NN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG neg RB ),1.0,0.000375939849624,28,"Causing self-harm and not noticing
"
( NN acl:relcl VBN ) ( VBN xcomp JJ ),1.0,0.000375939849624,28,"Eyes that appear wet
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj PRP ),1.0,0.000375939849624,28,"Staring someone down to frighten them
"
( VBG dobj NN ) ( VBG advmod RB ) ( VBG nmod NN ) ( NN case IN ) ( NN compound NN ),1.0,0.000375939849624,28,"getting the guys together for a football game
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Filling schedule with work or volunteering to avoid downtime
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Realigning hobbies or interests to match the other's
"
( VBG dobj NN ) ( NN compound NN ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Drawing the limbs close to the body
"
( VBN nsubjpass NN ) ( NN compound NN ) ( NN appos NN ) ( NN advmod RB ) ( VBN auxpass VBN ),1.0,0.000375939849624,28,"Eyes widening, yet brows are furrowed
"
( JJ dep NN ) ( JJ advmod RB ) ( JJ nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj RB ) ( RB amod VBG ),1.0,0.000375939849624,28,"Hands almost curling into fists and then straightening
"
( VBN xcomp VBG ) ( VBN nsubj NN ) ( NN amod JJ ) ( JJ amod JJ ),1.0,0.000375939849624,28,"Face turning ashen, white, pallid
"
( NN acl VB ) ( VB mark TO ) ( VB advmod RB ),1.0,0.000375939849624,28,"An inability to stay still
"
( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Speaking with a soft voice or tone
"
( VBG advcl VBG ) ( VBG advmod WRB ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Rambling when conversing with others
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Rolling up sleeves or loosening a collar
"
( VBG compound:prt RP ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000375939849624,28,"Reaching out or touching
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG advcl VB ) ( VB mark IN ) ( VB nsubj WP ) ( VB mark TO ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"Needing advice or instruction on what to say or do
"
( VBG dobj NN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB compound:prt RP ) ( VB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Encouraging others to speak up against the target
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG advcl VB ) ( VB mark TO ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"using anything at hand to hit or destroy
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Staring down at one's hands or feet
"
( VB xcomp VBG ) ( VBG compound:prt RP ) ( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Hands rubbing down the front of one's pants
"
( RB dep VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Actively listening for something
"
( NN csubj VBG ) ( VBG dobj CD ) ( NN cop VBZ ) ( NN nmod NN ) ( NN case IN ) ( NN appos NN ) ( NN appos NN ) ( NN dep FW ),1.0,0.000375939849624,28,"Pounding one's fists against thighs, table, a wall, etc.
"
( JJ conj JJ ) ( JJ neg RB ) ( JJ nmod NN ) ( NN case IN ) ( JJ cc CC ) ( JJ conj VB ) ( VB case TO ) ( VB dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Apologizing, not out of accountability, but to voice the unfairness of the situation
"
( VB dobj NN ) ( NN amod JJ ) ( VB xcomp VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Offering small touches to connect
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ) ( VBG dobj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Using broken sentences or trailing off while speaking
"
( VBG advmod RB ) ( VBG dep VBG ) ( VBG compound:prt RP ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Speaking slowly, stretching out words
"
( VBG xcomp VB ) ( VB mark TO ) ( VB advcl VBG ) ( VBG mark IN ) ( VBG nsubj NN ) ( VBG aux VBN ) ( VBG dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Glancing to see if others are experiencing the same thing
"
( VB dobj NN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Audible stress in one's voice and tone
"
( JJ amod JJ ) ( JJ amod JJ ),1.0,0.000375939849624,28,"Stuttering, growing flustered
"
( VBG dobj NN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( NN compound NN ) ( VB advcl VBN ) ( VBN mark IN ) ( VBN nsubj NN ) ( VBN xcomp JJ ),1.0,0.000375939849624,28,"Asking questions to discern the root issue before things turn bad
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( NN acl:relcl VBN ) ( VBN nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Verbalizing the ups and downs that led to this point
"
( JJ dep VBG ) ( VBG xcomp JJ ) ( JJ nsubj PRP ) ( JJ cc CC ) ( JJ dep VBZ ) ( VBZ dep WP ) ( WP advmod IN ),1.0,0.000375939849624,28,"Asking Are you sure? or What if? questions
"
( VBG advmod RB ) ( VBG nmod NN ) ( NN case TO ) ( NN acl:relcl VB ) ( VB advmod WRB ) ( VB nsubj NN ) ( NN amod JJ ) ( VB dobj NN ),1.0,0.000375939849624,28,"Repeatedly returning to the scene where past events took place
"
( NN amod VBN ) ( NN acl VBG ) ( VBG mark IN ) ( VBG dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Increased difficulty in finding the right words
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG dep VBG ) ( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG dep VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Initiating hateful gossip, setting the enemy up, starting rumors
"
( VB dobj NN ) ( NN acl:relcl VBN ) ( VBN xcomp JJ ),1.0,0.000375939849624,28,"Softened features that imply calm
"
( VB xcomp VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Statements suggesting impatience
"
( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.000375939849624,28,"Trying to convince others of the suspect's guilt
"
( VBG dep IN ) ( VBG dep JJ ) ( JJ cop VBG ) ( JJ xcomp VB ) ( VB mark TO ) ( VB advmod RB ),1.0,0.000375939849624,28,"Moving about, being unable to stay still
"
( VB xcomp VBG ) ( VBG advmod RB ) ( VBG advcl VBG ) ( VBG dobj NN ) ( VBG nmod IN ),1.0,0.000375939849624,28,"Shoulders curling forward, caving the chest in
"
( VBG dobj NN ) ( NN amod JJ ) ( JJ advmod RB ) ( VBG dep VBG ) ( VBG advmod RB ) ( RB advmod RB ),1.0,0.000375939849624,28,"Drinking too much coffee, smoking too much
"
( NN amod JJ ) ( NN compound NN ) ( NN appos NN ) ( NN advmod RB ) ( NN amod JJ ),1.0,0.000375939849624,28,"Strong eye contact, very little blinking
"
( VBN nsubj NNP ) ( NNP acl VBG ) ( VBG advmod RB ) ( VBN xcomp VBG ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Head tilting back, gaze looking up
"
( NNP dep VBZ ) ( VBZ xcomp JJ ),1.0,0.000375939849624,28,"Heart that feels full
"
( JJ cc CC ) ( JJ conj VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( VBG advcl VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Leaning or turning away from the person making the request
"
( NN appos JJ ),1.0,0.000375939849624,28,"Sputtering, gaping
"
( VBZ nsubj JJ ) ( JJ appos NN ) ( NN acl VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Fists tight, fingernails biting into the palms
"
( VBG xcomp JJ ) ( JJ nsubj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Keeping one's hands free
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj CD ) ( VBG aux VBZ ) ( VBG nsubj NN ) ( NN appos NN ) ( NN amod JJ ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Rubbing and twisting one's hands, spinning rings or bracelets
"
( NN acl VBG ) ( NN nmod NN ) ( NN case IN ) ( NN acl VB ) ( VB mark TO ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"A deliberate lowering of the head to study or stare
"
( VBG nmod NN ) ( NN case TO ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Talking to others about similar experiences or situations
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( VBG dep VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Putting a hand over the face, closing the eyes
"
( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN acl VBG ) ( VBG mark IN ),1.0,0.000375939849624,28,"A tense body, on the verge of springing
"
( NN amod JJ ) ( NN appos NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Jerky movements, a loss of fluidity to actions
"
( VBG dobj NN ) ( NN amod JJR ) ( VBG advcl VB ) ( VB mark IN ) ( IN mwe NN ) ( VB mark TO ),1.0,0.000375939849624,28,"Risking lesser danger in order to escape
"
( NNP compound NNP ) ( NNP nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Head resting on one's hand
"
( VBG advcl VBG ) ( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Exchanging knowing looks with others
"
( JJ cop VBG ) ( JJ advmod RB ),1.0,0.000375939849624,28,"Being unnaturally quiet
"
( VBZ nsubj NNP ) ( VBZ dobj NN ) ( VBZ compound:prt RP ),1.0,0.000375939849624,28,"Body posture that perks up
"
( VBN nsubj NN ) ( NN acl VBG ) ( VBG advmod RBR ) ( VBN xcomp VBG ),1.0,0.000375939849624,28,"Brows drawing closer, face tightening
"
( VBG dep VBG ) ( VBG dep VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Punching, kicking, throwing things
"
( VBZ nsubj NN ) ( NN appos NN ) ( NN acl VBG ),1.0,0.000375939849624,28,"Stiff walking, the knees locking
"
( VBG nmod NN ) ( NN case IN ) ( NN case IN ) ( NN conj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Glancing about for help, an exit, or escape
"
( VBG nmod NN ) ( NN case IN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Asking for reassurance from others
"
( VB xcomp VBG ) ( VBG advmod RB ) ( VBG parataxis VBG ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Hands clenching briefly, then releasing
"
( VBG dobj PRP ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Thrusting oneself into the middle of an event or debate
"
( VBN nsubj NN ) ( VBN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ) ( NN case IN ),1.0,0.000375939849624,28,"Hands hidden behind the back or in pockets
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN appos NN ) ( NN nmod NN ) ( NN case IN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Failing grades at school, lack of success at work
"
( VBZ nsubj NN ) ( NN amod JJ ) ( NN acl:relcl VBZ ) ( VBZ nmod NN ) ( NN case IN ) ( VBZ compound:prt RP ),1.0,0.000375939849624,28,"A tentative smile that builds as surprise sinks in
"
( VBN nsubj NN ) ( NN amod JJ ) ( VBN cc CC ) ( VBN conj VBN ) ( VBN dobj NN ),1.0,0.000375939849624,28,"A deliberate eyebrow raise and head tilt
"
( VBG dobj PRP ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Scrunching oneself up in a chair or sofa
"
( VB nsubj NNP ) ( VB dobj NN ) ( NN conj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"A determined walk, strut, or swagger
"
( VB dobj NN ) ( NN appos NN ) ( NN acl VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Excessive saliva, a need to spit
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Raising one's eyebrows and giving a glassy stare
"
( VBG xcomp JJ ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN amod JJ ) ( JJ cc CC ) ( JJ conj VBN ),1.0,0.000375939849624,28,"Looking pale, having a harried or haunted look
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000375939849624,28,"Showing one's palms and shrugging
"
( VBG dobj NN ) ( VBG dep JJ ) ( JJ cop VBG ) ( JJ xcomp VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Forgetting words, being unable to articulate thoughts
"
( VBG dobj NN ) ( VBG dep VBG ) ( VBG compound:prt RP ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Licking the lips, gulping down water
"
( NN case VBG ) ( NN case IN ),1.0,0.000375939849624,28,"Starting at noises
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG advcl VBN ) ( VBN mark RB ) ( RB mwe IN ) ( VBN nsubj PRP ) ( VBN dobj NN ),1.0,0.000375939849624,28,"Staring at one's palms as if they hold the answers
"
( VBG dobj NN ) ( VBG advmod RB ) ( RB nmod NN ) ( NN case TO ) ( VBG advcl VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Pulling the knees up to the chest, circling one's knees with the arms
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN acl VB ) ( VB mark TO ) ( VB dobj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Pulling up a collar to cover the mouth and nose
"
( NN amod JJ ) ( NN nmod NN ) ( NN case VBG ),1.0,0.000375939849624,28,"A curling lip, showing the teeth
"
( VB dobj NN ) ( NN amod VBG ) ( NN appos NN ) ( NN amod JJ ) ( JJ xcomp VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Leg muscles tightening, the body ready to run
"
( VBG discourse UH ) ( UH cc CC ) ( UH discourse UH ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Whispering No or cursing under the breath
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Crying or calling out in release
"
( VBG dobj NN ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ) ( VB cc CC ) ( VB conj VB ) ( VB xcomp JJ ) ( JJ nsubj NN ),1.0,0.000375939849624,28,"Using friends to help ostracize or bring the enemy low
"
( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( VBG nmod NN ) ( NN case TO ) ( NN amod JJ ),1.0,0.000375939849624,28,"Shifting from casual conversation to pointed questions
"
( VBG neg RB ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000375939849624,28,"Not eating or drinking
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Enjoying communal happiness, feeling part of the crowd
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Flinging out the arms and legs, taking a wide stance
"
( VBG nmod NN ) ( NN case IN ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN compound NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Barreling toward someone, uttering a scream or war cry
"
( VBG dobj NN ) ( NN acl VBG ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Revisiting the hurdles leading to this moment
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ) ( JJ advmod RB ) ( JJ dep IN ),1.0,0.000375939849624,28,"Gasping and expelling one's breath as if pained
"
( VBG cc CC ) ( VBG conj NN ) ( NN case IN ),1.0,0.000375939849624,28,"Agreeing, but without emotion
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN dep VBG ) ( VBG advmod RB ) ( VBG nmod NN ) ( NN case TO ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Laying a hand on one's heart then gesturing to a person or group
"
( VBG dobj NN ) ( NN acl VBN ) ( VBN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Feeling ultra-awake, rejuvenated by adrenaline
"
( NN acl:relcl VBZ ) ( VBZ dobj NN ) ( NN nmod:poss PRP$ ),1.0,0.000375939849624,28,"A voice that loses its power
"
( VBG nmod NN ) ( NN case IN ) ( VBG dep VBG ) ( VBG nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj NN ) ( NN case IN ),1.0,0.000375939849624,28,"Waiting at a window, hovering at the door or by the phone
"
( VB nmod NN ) ( NN case IN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( VB xcomp VBG ) ( VBG advcl JJ ) ( JJ mark IN ) ( JJ nsubj NN ) ( JJ cop VBN ),1.0,0.000375939849624,28,"Leaning in awkwardly with hands in the pockets, asking if things are okay
"
( NN dep VBG ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"The mouth turning down
"
( VBG neg RB ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.000375939849624,28,"Not bothering to answer someone's questions
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Flexing the fingers or arm muscles
"
( VBN nsubj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"A sigh conveying annoyance
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ) ( VBG dobj PRP ) ( VBG nmod:tmod NN ),1.0,0.000375939849624,28,"Lifting hands up and then letting them fall
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Taking note of possible exits
"
( VBZ nsubj NN ) ( NN compound NNP ) ( NN amod JJ ) ( NN nmod CD ) ( CD case IN ) ( VBZ xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( NN amod JJ ) ( VB advcl VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Rapid lip movement as one tries to find the right thing to say
"
( VBG advcl VBN ) ( VBN mark IN ) ( VBN nsubj NN ) ( VBN compound:prt RP ),1.0,0.000375939849624,28,"Exhaling while the eyes look up
"
( VB nsubj NN ) ( NN appos NN ) ( NN amod VBG ),1.0,0.000375939849624,28,"Clenched jaw, grinding teeth
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Spitting or throwing up
"
( NN dep VBN ) ( VBN mark IN ) ( VBN nsubj NN ) ( NN acl:relcl VBZ ) ( VBZ advmod WRB ) ( VBZ nsubj PRP ),1.0,0.000375939849624,28,"A heartbeat that races when one feels confronted
"
( VB dobj NN ) ( VB xcomp VBN ) ( VBN advmod RB ) ( VBN mark TO ) ( VBN auxpass VB ) ( VBN compound:prt RP ),1.0,0.000375939849624,28,"Raising a hand immediately to be called on
"
( NNP dep NN ) ( NN nmod NN ) ( NN case IN ) ( NN appos NN ) ( NN amod JJ ) ( JJ cc CC ) ( JJ conj JJ ),1.0,0.000375939849624,28,"Covering the mouth with a hand, eyes wide and shining
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN amod JJ ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Clapping someone on the back, overplaying closeness or friendship
"
( VBG nmod NN ) ( NN case TO ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Looking to others for backup
"
( VBG dep VBG ) ( VBG dep VBG ) ( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss PRP$ ),1.0,0.000375939849624,28,"Hugging, holding, pulling someone against your shoulder
"
( VBN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Preoccupation with one's achievements or successes
"
( NN compound NNP ) ( NN appos NN ),1.0,0.000375939849624,28,"Quick movements, no hesitation
"
